edge_id,node1,node2,intra_inter
167,202,31,1
168,212,31,1
169,214,31,1
170,220,31,1
171,228,31,-1
172,135,32,1
173,144,32,1
174,174,32,1
175,183,32,-1
176,58,33,-1
177,239,33,1
178,241,33,1
179,243,33,1
180,244,33,1
181,249,33,1
182,67,34,1
183,86,34,1
184,131,34,1
185,181,34,1
186,197,34,1
187,36,35,1
188,46,35,1
189,124,35,1
190,133,35,1
191,168,35,1
192,250,35,-1
193,45,36,1
194,81,36,1
195,124,36,1
196,133,36,1
197,87,37,1
198,98,37,1
199,163,37,1
200,172,37,1
201,175,37,1
202,241,37,-1
203,131,38,1
204,157,38,1
205,181,38,1
206,197,38,1
207,237,38,-1
208,40,39,-1
209,61,39,1
210,135,39,1
211,144,39,1
212,174,39,1
213,179,40,-1
214,202,40,1
215,212,40,1
216,214,40,1
217,220,40,1
218,60,41,1
219,108,41,1
220,117,41,1
221,119,41,1
222,162,41,1
223,58,42,1
224,142,42,1
225,150,42,1
226,179,42,1
227,192,42,1
228,197,42,-1
229,56,43,1
230,61,43,1
231,109,43,-1
232,144,43,1
233,174,43,1
234,226,44,1
235,232,44,1
236,233,44,1
237,236,44,1
238,237,44,1
239,72,45,1
240,124,45,1
241,133,45,1
242,168,45,1
243,208,45,-1
244,82,46,1
245,124,46,1
246,134,46,-1
247,138,46,-1
248,168,46,1
249,97,47,1
250,142,47,1
251,150,47,1
252,154,47,1
253,161,47,-1
254,245,47,-1
255,225,48,1
256,227,48,1
257,231,48,-1
258,232,48,1
259,233,48,1
260,237,48,1
261,142,49,1
262,147,49,1
263,179,49,1
264,192,49,1
265,221,49,-1
266,242,49,-1
267,60,50,1
268,108,50,1
269,152,50,1
270,162,50,1
271,211,50,-1
272,102,51,1
273,149,51,1
274,160,51,1
275,161,51,1
276,244,51,-1
277,130,52,-1
278,165,52,1
279,177,52,-1
280,191,52,1
281,193,52,1
282,196,52,1
283,120,53,-1
284,121,53,1
285,148,53,1
286,173,53,1
287,178,53,1
288,183,53,1
289,195,53,1
290,57,54,-1
291,76,54,1
292,105,54,1
293,107,54,1
294,122,54,1
295,139,54,1
296,148,54,-1
297,82,55,-1
298,85,55,1
299,89,55,1
300,136,55,1
301,160,55,1
302,161,55,1
303,61,56,1
304,64,56,-1
305,144,56,1
306,174,56,1
307,116,57,1
308,134,57,-1
309,156,57,1
310,171,57,1
311,210,57,1
312,145,58,-1
313,147,58,1
314,150,58,1
315,179,58,1
316,192,58,1
317,99,59,1
318,156,59,1
319,171,59,1
320,210,59,1
321,227,59,-1
322,111,60,-1
323,152,60,1
324,162,60,1
325,204,60,-1
326,135,61,1
327,144,61,1
328,211,61,-1
329,108,62,-1
330,136,62,-1
331,186,62,1
332,194,62,1
333,200,62,1
334,204,62,1
335,207,62,1
336,66,63,1
337,88,63,1
338,101,63,1
339,127,63,1
340,222,63,-1
341,246,63,-1
342,108,64,1
343,117,64,1
344,119,64,1
345,162,64,1
346,80,65,1
347,100,65,1
348,110,65,1
349,112,65,1
350,241,65,-1
351,88,66,1
352,101,66,1
353,127,66,1
354,199,66,-1
355,72,67,-1
356,157,67,1
357,181,67,1
358,197,67,1
359,202,67,-1
360,143,68,1
361,164,68,1
362,165,68,1
363,191,68,1
364,193,68,1
365,196,68,1
366,240,68,-1
367,105,69,-1
368,173,69,1
369,178,69,1
370,183,69,1
371,195,69,1
372,219,69,-1
373,141,70,1
374,148,70,1
375,173,70,1
376,178,70,1
377,183,70,1
378,195,70,1
379,236,70,-1
380,165,71,-1
381,167,71,1
382,186,71,1
383,194,71,1
384,200,71,1
385,204,71,1
386,207,71,1
387,81,72,1
388,82,72,1
389,124,72,1
390,168,72,1
391,120,73,1
392,155,73,1
393,176,73,1
394,177,73,1
395,190,73,1
396,198,73,1
397,239,73,-1
398,180,74,-1
399,182,74,1
400,202,74,1
401,212,74,1
402,214,74,1
403,220,74,1
404,96,75,1
405,98,75,1
406,114,75,1
407,163,75,1
408,172,75,1
409,175,75,1
410,237,75,-1
411,107,76,1
412,122,76,1
413,132,76,1
414,139,76,1
415,105,77,1
416,107,77,1
417,122,77,1
418,132,77,1
419,139,77,1
420,217,77,-1
421,93,78,1
422,103,78,1
423,159,78,1
424,187,78,1
425,189,78,1
426,228,78,-1
427,215,79,1
428,243,79,-1
429,245,79,1
430,246,79,1
431,247,79,1
432,248,79,1
433,250,79,1
434,83,80,1
435,91,80,1
436,100,80,1
437,110,80,1
438,112,80,1
439,126,80,1
440,82,81,1
441,133,81,1
442,168,81,1
443,209,81,-1
444,133,82,1
445,168,82,1
446,110,83,1
447,112,83,1
448,126,83,1
449,173,83,-1
450,224,83,-1
451,186,84,1
452,194,84,1
453,200,84,1
454,204,84,1
455,207,84,1
456,241,84,-1
457,89,85,1
458,102,85,1
459,149,85,1
460,161,85,1
461,227,85,-1
462,243,85,-1
463,157,86,1
464,181,86,1
465,197,86,1
466,233,86,-1
467,114,87,1
468,134,87,1
469,149,87,-1
470,172,87,1
471,175,87,1
472,101,88,1
473,127,88,1
474,136,88,-1
475,133,89,-1
476,136,89,1
477,149,89,1
478,160,89,1
479,161,89,1
480,120,90,1
481,155,90,1
482,176,90,1
483,177,90,1
484,190,90,1
485,198,90,1
486,231,90,-1
487,100,91,1
488,110,91,1
489,112,91,1
490,126,91,1
491,164,91,-1
492,188,91,-1
493,111,92,1
494,115,92,1
495,164,92,1
496,191,92,1
497,193,92,1
498,196,92,1
499,234,92,-1
500,137,93,1
501,140,93,1
502,159,93,1
503,173,93,-1
504,187,93,1
505,189,93,1
506,151,94,1
507,169,94,1
508,180,94,1
509,184,94,1
510,188,94,1
511,210,94,-1
512,214,94,-1
513,97,95,-1
514,128,95,1
515,170,95,1
516,203,95,1
517,206,95,1
518,223,95,-1
519,102,96,-1
520,134,96,1
521,163,96,1
522,172,96,1
523,175,96,1
524,220,96,-1
525,118,97,1
526,179,97,1
527,192,97,1
528,114,98,1
529,134,98,1
530,163,98,1
531,172,98,1
532,116,99,1
533,129,99,1
534,171,99,1
535,190,99,-1
536,210,99,1
537,110,100,1
538,112,100,1
539,126,100,1
540,209,100,-1
541,127,101,1
542,147,101,-1
543,168,101,-1
544,136,102,1
545,149,102,1
546,160,102,1
547,161,102,1
548,203,102,-1
549,137,103,1
550,140,103,1
551,159,103,1
552,187,103,1
553,189,103,1
554,217,103,-1
555,145,104,1
556,151,104,1
557,169,104,1
558,180,104,1
559,184,104,1
560,188,104,1
561,192,104,-1
562,247,104,-1
563,122,105,1
564,132,105,1
565,139,105,1
566,146,105,-1
567,123,106,1
568,128,106,1
569,146,106,1
570,158,106,1
571,170,106,1
572,203,106,1
573,206,106,1
574,222,106,-1
575,122,107,1
576,132,107,1
577,139,107,1
578,177,107,-1
579,117,108,1
580,119,108,1
581,152,108,1
582,162,108,1
583,156,109,-1
584,216,109,1
585,223,109,1
586,225,109,1
587,226,109,1
588,227,109,1
589,236,109,1
590,112,110,1
591,126,110,1
592,235,110,-1
593,127,111,-1
594,143,111,1
595,164,111,1
596,165,111,1
597,191,111,1
598,196,111,1
599,126,112,1
600,235,112,-1
601,114,113,-1
602,182,113,1
603,185,113,1
604,202,113,1
605,212,113,1
606,214,113,1
607,220,113,1
608,247,113,-1
609,134,114,1
610,172,114,1
611,175,114,1
612,164,115,1
613,165,115,1
614,191,115,1
615,193,115,1
616,196,115,1
617,239,115,-1
618,240,115,-1
619,129,116,1
620,156,116,1
621,171,116,1
622,210,116,1
623,229,116,-1
624,119,117,1
625,152,117,1
626,250,117,-1
627,147,118,1
628,150,118,1
629,154,118,1
630,179,118,1
631,233,118,-1
632,242,118,-1
633,152,119,1
634,162,119,1
635,242,119,-1
636,155,120,1
637,176,120,1
638,177,120,1
639,190,120,1
640,198,120,1
641,215,120,-1
642,141,121,1
643,148,121,1
644,173,121,1
645,178,121,1
646,183,121,1
647,195,121,1
648,213,121,-1
649,228,121,-1
650,132,122,1
651,139,122,1
652,230,122,-1
653,146,123,1
654,153,123,-1
655,158,123,1
656,170,123,1
657,174,123,-1
658,203,123,1
659,206,123,1
660,133,124,1
661,139,124,-1
662,168,124,1
663,166,125,1
664,167,125,1
665,181,125,-1
666,186,125,1
667,194,125,1
668,197,125,-1
669,200,125,1
670,204,125,1
671,207,125,1
672,137,126,-1
673,194,127,-1
674,146,128,1
675,158,128,1
676,170,128,1
677,203,128,1
678,206,128,1
679,228,128,-1
680,156,129,1
681,169,129,-1
682,171,129,1
683,210,129,1
684,248,129,-1
685,153,130,1
686,182,130,1
687,185,130,1
688,202,130,1
689,212,130,1
690,214,130,1
691,215,130,-1
692,220,130,1
693,157,131,1
694,181,131,1
695,197,131,1
696,207,131,-1
697,221,131,-1
698,139,132,1
699,143,132,-1
700,196,132,-1
701,168,133,1
702,249,133,-1
703,163,134,1
704,172,134,1
705,175,134,1
706,144,135,1
707,145,135,-1
708,174,135,1
709,218,135,-1
710,149,136,1
711,160,136,1
712,161,136,1
713,140,137,1
714,159,137,1
715,187,137,1
716,189,137,1
717,239,137,-1
718,153,138,1
719,182,138,1
720,185,138,1
721,191,138,-1
722,202,138,1
723,212,138,1
724,214,138,1
725,220,138,1
726,147,140,-1
727,159,140,1
728,187,140,1
729,189,140,1
730,195,140,-1
731,148,141,1
732,173,141,1
733,176,141,-1
734,178,141,1
735,183,141,1
736,195,141,1
737,210,141,-1
738,147,142,1
739,150,142,1
740,154,142,1
741,172,142,-1
742,179,142,1
743,187,142,-1
744,192,142,1
745,159,143,-1
746,164,143,1
747,165,143,1
748,191,143,1
749,193,143,1
750,196,143,1
751,174,144,1
752,230,144,-1
753,246,144,-1
754,151,145,1
755,169,145,1
756,180,145,1
757,184,145,1
758,188,145,1
759,158,146,1
760,170,146,1
761,188,146,-1
762,203,146,1
763,206,146,1
764,150,147,1
765,154,147,1
766,179,147,1
767,192,147,1
768,173,148,1
769,178,148,1
770,183,148,1
771,195,148,1
772,160,149,1
773,161,149,1
774,236,149,-1
775,154,150,1
776,163,150,-1
777,192,150,1
778,234,150,-1
779,169,151,1
780,180,151,1
781,184,151,1
782,188,151,1
783,238,151,-1
784,241,151,-1
785,159,152,-1
786,162,152,1
787,234,152,-1
788,162,153,-1
789,182,153,1
790,185,153,1
791,202,153,1
792,212,153,1
793,214,153,1
794,220,153,1
795,179,154,1
796,189,154,-1
797,192,154,1
798,201,154,-1
799,171,155,-1
800,176,155,1
801,177,155,1
802,190,155,1
803,192,155,-1
804,198,155,1
805,171,156,1
806,175,156,-1
807,210,156,1
808,181,157,1
809,197,157,1
810,217,157,-1
811,238,157,-1
812,170,158,1
813,175,158,-1
814,185,158,-1
815,203,158,1
816,206,158,1
817,187,159,1
818,189,159,1
819,161,160,1
820,163,160,-1
821,178,160,-1
822,221,160,-1
823,202,161,-1
824,220,162,-1
825,244,162,-1
826,172,163,1
827,175,163,1
828,223,163,-1
829,165,164,1
830,191,164,1
831,193,164,1
832,196,164,1
833,212,164,-1
834,191,165,1
835,193,165,1
836,196,165,1
837,226,165,-1
838,167,166,1
839,186,166,1
840,188,166,-1
841,194,166,1
842,200,166,1
843,204,166,1
844,207,166,1
845,237,166,-1
846,248,166,-1
847,175,167,-1
848,186,167,1
849,194,167,1
850,200,167,1
851,204,167,1
852,207,167,1
853,227,167,-1
854,212,168,-1
855,180,169,1
856,184,169,1
857,188,169,1
858,200,169,-1
859,181,170,-1
860,203,170,1
861,206,170,1
862,210,171,1
863,238,171,-1
864,175,172,1
865,247,172,-1
866,178,173,1
867,183,173,1
868,195,173,1
869,194,174,-1
870,238,174,-1
871,177,176,1
872,190,176,1
873,198,176,1
874,232,176,-1
875,237,176,-1
876,190,177,1
877,198,177,1
878,183,178,1
879,195,178,1
880,203,178,-1
881,249,178,-1
882,192,179,1
883,205,179,-1
884,184,180,1
885,188,180,1
886,184,181,-1
887,197,181,1
888,185,182,1
889,202,182,1
890,203,182,-1
891,212,182,1
892,214,182,1
893,220,182,1
894,235,182,-1
895,195,183,1
896,232,183,-1
897,188,184,1
898,198,185,-1
899,202,185,1
900,212,185,1
901,214,185,1
902,220,185,1
903,193,186,-1
904,194,186,1
905,200,186,1
906,204,186,1
907,207,186,1
908,224,186,-1
909,189,187,1
910,196,187,-1
911,210,187,-1
912,223,189,-1
913,231,189,-1
914,198,190,1
915,205,190,-1
916,248,190,-1
917,192,191,-1
918,193,191,1
919,198,191,-1
920,196,193,1
921,236,193,-1
922,200,194,1
923,204,194,1
924,207,194,1
925,218,195,-1
926,222,195,-1
927,213,196,-1
928,216,198,-1
929,201,199,1
930,212,199,-1
931,218,199,1
932,219,199,1
933,228,199,1
934,234,199,1
935,239,199,1
936,240,199,1
937,241,199,1
938,243,199,1
939,244,199,1
940,249,199,1
941,204,200,1
942,207,200,1
943,230,200,-1
944,236,200,-1
945,205,201,1
946,207,201,-1
947,218,201,1
948,219,201,1
949,228,201,1
950,234,201,1
951,239,201,1
952,240,201,1
953,241,201,1
954,243,201,1
955,244,201,1
956,249,201,1
957,212,202,1
958,214,202,1
959,220,202,1
960,206,203,1
961,207,204,1
962,230,204,-1
963,233,204,-1
964,208,205,-1
965,218,205,1
966,219,205,1
967,228,205,1
968,234,205,1
969,239,205,1
970,240,205,1
971,241,205,1
972,243,205,1
973,244,205,1
974,249,205,1
975,214,206,-1
976,225,206,-1
977,243,206,-1
978,229,207,-1
979,213,208,1
980,216,208,1
981,217,208,1
982,222,208,1
983,223,208,1
984,225,208,1
985,226,208,1
986,227,208,1
987,232,208,1
988,233,208,1
989,236,208,1
990,237,208,1
991,221,209,1
992,224,209,1
993,229,209,1
994,230,209,1
995,231,209,1
996,238,209,1
997,240,209,-1
998,242,209,1
999,245,209,1
1000,246,209,1
1001,247,209,1
1002,248,209,1
1003,250,209,1
1004,221,211,1
1005,224,211,1
1006,229,211,1
1007,231,211,1
1008,235,211,1
1009,238,211,1
1010,242,211,1
1011,245,211,1
1012,246,211,1
1013,247,211,1
1014,248,211,1
1015,250,211,1
1016,214,212,1
1017,220,212,1
1018,214,213,-1
1019,216,213,1
1020,217,213,1
1021,222,213,1
1022,223,213,1
1023,225,213,1
1024,226,213,1
1025,227,213,1
1026,232,213,1
1027,233,213,1
1028,236,213,1
1029,237,213,1
1030,216,214,-1
1031,220,214,1
1032,219,215,-1
1033,224,215,1
1034,229,215,1
1035,230,215,1
1036,231,215,1
1037,235,215,1
1038,238,215,1
1039,242,215,1
1040,245,215,1
1041,246,215,1
1042,247,215,1
1043,248,215,1
1044,250,215,1
1045,217,216,1
1046,222,216,1
1047,223,216,1
1048,225,216,1
1049,226,216,1
1050,227,216,1
1051,229,216,-1
1052,232,216,1
1053,233,216,1
1054,236,216,1
1055,237,216,1
1056,222,217,1
1057,223,217,1
1058,225,217,1
1059,226,217,1
1060,227,217,1
1061,232,217,1
1062,233,217,1
1063,236,217,1
1064,237,217,1
1065,219,218,1
1066,228,218,1
1067,234,218,1
1068,239,218,1
1069,240,218,1
1070,241,218,1
1071,243,218,1
1072,244,218,1
1073,249,218,1
1074,225,219,-1
1075,228,219,1
1076,234,219,1
1077,239,219,1
1078,240,219,1
1079,241,219,1
1080,243,219,1
1081,244,219,1
1082,249,219,1
1083,223,220,-1
1084,224,221,1
1085,229,221,1
1086,230,221,1
1087,231,221,1
1088,235,221,1
1089,238,221,1
1090,242,221,1
1091,245,221,1
1092,246,221,1
1093,247,221,1
1094,248,221,1
1095,250,221,1
1096,223,222,1
1097,225,222,1
1098,226,222,1
1099,227,222,1
1100,232,222,1
1101,233,222,1
1102,236,222,1
1103,237,222,1
1104,250,222,-1
1105,225,223,1
1106,226,223,1
1107,227,223,1
1108,232,223,1
1109,233,223,1
1110,236,223,1
1111,237,223,1
1112,229,224,1
1113,230,224,1
1114,231,224,1
1115,235,224,1
1116,238,224,1
1117,242,224,1
1118,245,224,1
1119,246,224,1
1120,247,224,1
1121,248,224,1
1122,250,224,1
1123,226,225,1
1124,227,225,1
1125,232,225,1
1126,233,225,1
1127,236,225,1
1128,237,225,1
1129,227,226,1
1130,232,226,1
1131,233,226,1
1132,236,226,1
1133,237,226,1
1134,243,226,-1
1135,245,226,-1
1136,232,227,1
1137,233,227,1
1138,236,227,1
1139,237,227,1
1140,234,228,1
1141,239,228,1
1142,240,228,1
1143,241,228,1
1144,243,228,1
1145,244,228,1
1146,249,228,1
1147,230,229,1
1148,231,229,1
1149,235,229,1
1150,238,229,1
1151,242,229,1
1152,245,229,1
1153,246,229,1
1154,247,229,1
1155,248,229,1
1156,250,229,1
1157,231,230,1
1158,235,230,1
1159,238,230,1
1160,242,230,1
1161,245,230,1
1162,246,230,1
1163,247,230,1
1164,248,230,1
1165,250,230,1
1166,235,231,1
1167,238,231,1
1168,242,231,1
1169,245,231,1
1170,246,231,1
1171,247,231,1
1172,248,231,1
1173,250,231,1
1174,233,232,1
1175,236,232,1
1176,237,232,1
1177,250,232,-1
1178,236,233,1
1179,237,233,1
1180,239,234,1
1181,240,234,1
1182,241,234,1
1183,243,234,1
1184,244,234,1
1185,249,234,1
1186,238,235,1
1187,242,235,1
1188,244,235,-1
1189,245,235,1
1190,246,235,1
1191,247,235,1
1192,248,235,1
1193,250,235,1
1194,237,236,1
1195,242,238,1
1196,245,238,1
1197,246,238,1
1198,247,238,1
1199,248,238,1
1200,250,238,1
1201,240,239,1
1202,241,239,1
1203,243,239,1
1204,244,239,1
1205,249,239,1
1206,241,240,1
1207,243,240,1
1208,244,240,1
1209,248,240,-1
1210,249,240,1
1211,243,241,1
1212,244,241,1
1213,249,241,1
1214,244,242,-1
1215,245,242,1
1216,246,242,1
1217,247,242,1
1218,248,242,1
1219,250,242,1
1220,244,243,1
1221,249,243,1
1222,249,244,1
1223,246,245,1
1224,247,245,1
1225,248,245,1
1226,250,245,1
1227,247,246,1
1228,248,246,1
1229,249,246,-1
1230,250,246,1
1231,248,247,1
1232,249,247,-1
1233,250,247,1
1234,250,248,1
