edge_id,node1,node2
853,166,156
854,183,156
855,198,156
856,210,156
857,241,156
858,242,156
859,245,156
860,159,157
861,160,157
862,181,157
863,195,157
864,224,157
865,230,157
866,182,158
867,202,158
868,208,158
869,214,158
870,234,158
871,193,159
872,181,160
873,189,160
874,197,160
875,224,160
876,192,161
877,226,161
878,170,162
879,179,162
880,203,162
881,235,162
882,172,163
883,175,163
884,216,163
885,165,164
886,196,164
887,205,164
888,220,164
889,222,164
890,231,164
891,196,165
892,205,165
893,222,165
894,231,165
895,241,165
896,171,166
897,199,166
898,210,166
899,223,166
900,241,166
901,245,166
902,168,167
903,198,167
904,200,167
905,207,167
906,226,167
907,233,167
908,245,167
909,201,168
910,235,168
911,170,169
912,194,169
913,223,169
914,230,169
915,179,170
916,248,170
917,183,171
918,210,171
919,228,171
920,241,171
921,245,171
922,173,172
923,175,172
924,241,172
925,180,173
926,227,173
927,247,173
928,176,174
929,177,174
930,187,174
931,217,174
932,220,174
933,230,174
934,248,175
935,187,176
936,220,176
937,227,176
938,181,177
939,189,177
940,195,177
941,197,177
942,204,178
943,207,178
944,225,178
945,243,178
946,203,179
947,225,179
948,196,180
949,215,180
950,227,180
951,247,180
952,189,181
953,197,181
954,200,181
955,201,181
956,224,181
957,185,182
958,202,182
959,214,182
960,234,182
961,238,183
962,241,183
963,245,183
964,188,184
965,190,184
966,191,184
967,212,184
968,232,184
969,186,185
970,213,185
971,216,185
972,217,185
973,225,185
974,235,185
975,236,185
976,237,185
977,213,186
978,216,186
979,217,186
980,225,186
981,232,186
982,236,186
983,237,186
984,242,186
985,220,187
986,190,188
987,191,188
988,212,188
989,232,188
990,197,189
991,203,189
992,224,189
993,247,189
994,212,190
995,232,190
996,242,190
997,212,191
998,220,191
999,232,191
1000,244,191
1001,209,192
1002,246,192
1003,250,193
1004,223,194
1005,230,194
1006,224,195
1007,205,196
1008,222,196
1009,231,196
1010,224,197
1011,250,197
1012,199,198
1013,200,198
1014,207,198
1015,226,198
1016,233,198
1017,201,199
1018,208,199
1019,218,199
1020,219,199
1021,228,199
1022,239,199
1023,240,199
1024,243,199
1025,244,199
1026,249,199
1027,207,200
1028,226,200
1029,227,200
1030,233,200
1031,208,201
1032,218,201
1033,219,201
1034,228,201
1035,239,201
1036,240,201
1037,243,201
1038,244,201
1039,249,201
1040,209,202
1041,214,202
1042,234,202
1043,236,203
1044,220,204
1045,206,205
1046,207,205
1047,222,205
1048,231,205
1049,238,205
1050,210,206
1051,240,206
1052,214,207
1053,226,207
1054,233,207
1055,218,208
1056,219,208
1057,228,208
1058,239,208
1059,240,208
1060,243,208
1061,244,208
1062,249,208
1063,211,209
1064,215,209
1065,221,209
1066,229,209
1067,238,209
1068,241,209
1069,242,209
1070,248,209
1071,250,209
1072,233,210
1073,241,210
1074,245,210
1075,215,211
1076,221,211
1077,229,211
1078,233,211
1079,238,211
1080,242,211
1081,248,211
1082,250,211
1083,227,212
1084,232,212
1085,216,213
1086,217,213
1087,225,213
1088,226,213
1089,236,213
1090,237,213
1091,243,213
1092,222,214
1093,232,214
1094,234,214
1095,221,215
1096,224,215
1097,229,215
1098,238,215
1099,242,215
1100,248,215
1101,250,215
1102,217,216
1103,225,216
1104,236,216
1105,237,216
1106,225,217
1107,236,217
1108,237,217
1109,219,218
1110,228,218
1111,239,218
1112,240,218
1113,243,218
1114,244,218
1115,249,218
1116,223,219
1117,228,219
1118,237,219
1119,239,219
1120,240,219
1121,243,219
1122,244,219
1123,249,219
1124,229,221
1125,238,221
1126,242,221
1127,248,221
1128,250,221
1129,231,222
1130,230,223
1131,234,223
1132,236,225
1133,237,225
1134,233,226
1135,247,227
1136,239,228
1137,240,228
1138,243,228
1139,244,228
1140,249,228
1141,231,229
1142,234,229
1143,238,229
1144,242,229
1145,248,229
1146,249,229
1147,250,229
1148,248,231
1149,237,235
1150,237,236
1151,238,237
1152,240,237
1153,242,238
1154,248,238
1155,250,238
1156,240,239
1157,243,239
1158,244,239
1159,249,239
1160,250,239
1161,243,240
1162,244,240
1163,249,240
1164,243,241
1165,245,241
1166,248,242
1167,250,242
1168,244,243
1169,249,243
1170,245,244
1171,249,244
1172,248,246
1173,250,248
