edge_id,node1,node2,intra_inter
210,39,38,-1
211,131,38,1
212,157,38,1
213,197,38,1
214,229,38,-1
215,43,39,1
216,130,39,-1
217,135,39,1
218,59,40,1
219,116,40,1
220,129,40,1
221,156,40,1
222,50,41,1
223,60,41,1
224,152,41,1
225,162,41,1
226,189,41,-1
227,118,42,1
228,147,42,1
229,150,42,1
230,154,42,1
231,179,42,1
232,234,42,-1
233,61,43,1
234,135,43,1
235,218,43,-1
236,67,44,-1
237,225,44,1
238,226,44,1
239,233,44,1
240,236,44,1
241,237,44,1
242,120,45,1
243,176,45,1
244,177,45,1
245,190,45,1
246,198,45,1
247,220,45,-1
248,52,46,-1
249,82,46,1
250,124,46,1
251,127,46,-1
252,133,46,1
253,168,46,1
254,49,47,1
255,142,47,1
256,154,47,1
257,179,47,1
258,188,47,-1
259,191,47,-1
260,63,48,1
261,66,48,1
262,70,48,-1
263,127,48,1
264,192,48,-1
265,94,49,-1
266,147,49,1
267,150,49,1
268,154,49,1
269,211,49,-1
270,108,50,1
271,152,50,1
272,238,50,-1
273,56,51,1
274,149,51,1
275,160,51,1
276,161,51,1
277,239,51,-1
278,111,52,1
279,115,52,1
280,164,52,1
281,196,52,1
282,214,52,-1
283,171,53,-1
284,173,53,1
285,178,53,1
286,183,53,1
287,186,53,1
288,193,53,1
289,195,53,1
290,105,54,1
291,107,54,1
292,113,54,-1
293,122,54,1
294,132,54,1
295,139,54,1
296,248,54,-1
297,85,55,1
298,102,55,1
299,136,55,1
300,149,55,1
301,160,55,1
302,161,55,1
303,215,55,-1
304,136,56,1
305,149,56,1
306,160,56,1
307,161,56,1
308,202,56,-1
309,246,56,-1
310,59,57,1
311,116,57,1
312,129,57,1
313,156,57,1
314,162,57,-1
315,244,57,-1
316,118,58,1
317,147,58,1
318,150,58,1
319,179,58,1
320,189,58,-1
321,190,58,-1
322,129,59,1
323,156,59,1
324,226,59,-1
325,64,60,1
326,117,60,1
327,152,60,1
328,162,60,1
329,177,60,-1
330,183,60,-1
331,135,61,1
332,212,61,-1
333,153,62,-1
334,166,62,1
335,194,62,1
336,200,62,1
337,204,62,1
338,207,62,1
339,219,62,-1
340,89,63,1
341,100,63,1
342,101,63,1
343,105,63,-1
344,127,63,1
345,132,63,-1
346,108,64,1
347,117,64,1
348,152,64,1
349,162,64,1
350,165,64,-1
351,80,65,1
352,90,65,-1
353,110,65,1
354,112,65,1
355,126,65,1
356,141,65,1
357,152,65,-1
358,88,66,1
359,89,66,1
360,100,66,1
361,101,66,1
362,247,66,-1
363,119,67,1
364,157,67,1
365,181,67,1
366,197,67,1
367,217,67,-1
368,92,68,1
369,143,68,1
370,164,68,1
371,165,68,1
372,196,68,1
373,200,68,-1
374,159,69,-1
375,173,69,1
376,178,69,1
377,186,69,1
378,193,69,1
379,195,69,1
380,173,70,1
381,178,70,1
382,183,70,1
383,186,70,1
384,193,70,1
385,195,70,1
386,166,71,1
387,167,71,1
388,194,71,1
389,200,71,1
390,204,71,1
391,207,71,1
392,239,71,-1
393,78,72,1
394,103,72,1
395,137,72,1
396,140,72,1
397,187,72,1
398,189,72,1
399,236,72,-1
400,155,73,1
401,171,73,1
402,176,73,1
403,177,73,1
404,190,73,1
405,193,73,-1
406,198,73,1
407,185,74,1
408,195,74,-1
409,202,74,1
410,212,74,1
411,214,74,1
412,220,74,1
413,81,75,1
414,124,75,1
415,133,75,1
416,168,75,1
417,227,75,-1
418,86,76,-1
419,122,76,1
420,132,76,1
421,139,76,1
422,230,76,-1
423,105,77,1
424,122,77,1
425,132,77,1
426,139,77,1
427,144,77,-1
428,93,78,1
429,130,78,1
430,137,78,1
431,187,78,1
432,189,78,1
433,206,78,-1
434,144,79,1
435,145,79,1
436,155,79,-1
437,169,79,1
438,180,79,1
439,184,79,1
440,188,79,1
441,83,80,1
442,91,80,1
443,112,80,1
444,126,80,1
445,136,80,-1
446,141,80,1
447,82,81,1
448,84,81,-1
449,124,81,1
450,133,81,1
451,168,81,1
452,181,81,-1
453,124,82,1
454,133,82,1
455,168,82,1
456,199,82,-1
457,110,83,1
458,112,83,1
459,126,83,1
460,132,83,-1
461,141,83,1
462,91,84,-1
463,167,84,1
464,194,84,1
465,200,84,1
466,204,84,1
467,207,84,1
468,102,85,1
469,160,85,1
470,161,85,1
471,189,85,-1
472,206,85,-1
473,119,86,1
474,131,86,1
475,157,86,1
476,181,86,1
477,197,86,1
478,114,87,1
479,163,87,1
480,172,87,1
481,175,87,1
482,191,87,1
483,212,87,-1
484,89,88,1
485,100,88,1
486,101,88,1
487,127,88,1
488,222,88,-1
489,100,89,1
490,101,89,1
491,127,89,1
492,171,90,1
493,176,90,1
494,177,90,1
495,190,90,1
496,198,90,1
497,110,91,1
498,112,91,1
499,126,91,1
500,141,91,1
501,232,91,-1
502,111,92,1
503,121,92,-1
504,143,92,1
505,164,92,1
506,165,92,1
507,196,92,1
508,130,93,1
509,137,93,1
510,140,93,1
511,187,93,1
512,188,93,-1
513,189,93,1
514,144,94,1
515,169,94,1
516,180,94,1
517,181,94,-1
518,184,94,1
519,188,94,1
520,106,95,1
521,128,95,1
522,152,95,-1
523,158,95,1
524,170,95,1
525,203,95,1
526,206,95,1
527,97,96,-1
528,98,96,1
529,114,96,1
530,125,96,-1
531,134,96,1
532,163,96,1
533,191,96,1
534,142,97,1
535,147,97,1
536,154,97,1
537,179,97,1
538,184,97,-1
539,125,98,-1
540,134,98,1
541,163,98,1
542,172,98,1
543,175,98,1
544,191,98,1
545,125,99,1
546,166,99,1
547,167,99,1
548,194,99,1
549,200,99,1
550,204,99,1
551,207,99,1
552,250,99,-1
553,101,100,1
554,127,100,1
555,136,100,-1
556,102,101,-1
557,120,101,-1
558,127,101,1
559,106,102,-1
560,136,102,1
561,149,102,1
562,160,102,1
563,161,102,1
564,137,103,1
565,140,103,1
566,174,103,-1
567,187,103,1
568,189,103,1
569,145,104,1
570,151,104,1
571,168,104,-1
572,169,104,1
573,180,104,1
574,184,104,1
575,188,104,1
576,222,104,-1
577,107,105,1
578,122,105,1
579,132,105,1
580,139,105,1
581,233,105,-1
582,158,106,1
583,170,106,1
584,203,106,1
585,206,106,1
586,122,107,1
587,132,107,1
588,139,107,1
589,145,107,-1
590,245,107,-1
591,117,108,1
592,152,108,1
593,162,108,1
594,221,109,-1
595,225,109,1
596,226,109,1
597,227,109,1
598,232,109,1
599,233,109,1
600,236,109,1
601,237,109,1
602,112,110,1
603,126,110,1
604,141,110,1
605,200,110,-1
606,220,110,-1
607,115,111,1
608,164,111,1
609,165,111,1
610,196,111,1
611,217,111,-1
612,126,112,1
613,141,112,1
614,205,112,-1
615,120,113,-1
616,182,113,1
617,192,113,1
618,202,113,1
619,212,113,1
620,214,113,1
621,220,113,1
622,134,114,1
623,163,114,1
624,172,114,1
625,175,114,1
626,191,114,1
627,198,114,-1
628,143,115,1
629,164,115,1
630,165,115,1
631,196,115,1
632,203,115,-1
633,209,115,-1
634,129,116,1
635,156,116,1
636,226,116,-1
637,152,117,1
638,162,117,1
639,245,117,-1
640,142,118,1
641,147,118,1
642,150,118,1
643,154,118,1
644,243,118,-1
645,157,119,1
646,181,119,1
647,187,119,-1
648,197,119,1
649,155,120,1
650,171,120,1
651,176,120,1
652,177,120,1
653,190,120,1
654,198,120,1
655,127,121,-1
656,148,121,1
657,173,121,1
658,178,121,1
659,183,121,1
660,186,121,1
661,193,121,1
662,195,121,1
663,132,122,1
664,139,122,1
665,140,122,-1
666,128,123,1
667,146,123,1
668,159,123,1
669,170,123,1
670,203,123,1
671,206,123,1
672,230,123,-1
673,245,123,-1
674,133,124,1
675,168,124,1
676,235,124,-1
677,166,125,1
678,167,125,1
679,194,125,1
680,200,125,1
681,204,125,1
682,207,125,1
683,141,126,1
684,198,126,-1
685,214,126,-1
686,146,128,1
687,159,128,1
688,170,128,1
689,195,128,-1
690,203,128,1
691,206,128,1
692,242,128,-1
693,156,129,1
694,243,129,-1
695,247,129,-1
696,140,130,1
697,187,130,1
698,189,130,1
699,224,130,-1
700,181,131,1
701,197,131,1
702,240,131,-1
703,139,132,1
704,135,133,-1
705,168,133,1
706,226,133,-1
707,163,134,1
708,172,134,1
709,175,134,1
710,191,134,1
711,235,134,-1
712,241,135,-1
713,149,136,1
714,160,136,1
715,161,136,1
716,140,137,1
717,187,137,1
718,189,137,1
719,236,137,-1
720,182,138,1
721,185,138,1
722,192,138,1
723,198,138,-1
724,202,138,1
725,212,138,1
726,214,138,1
727,220,138,1
728,217,139,-1
729,187,140,1
730,189,140,1
731,171,141,-1
732,210,141,-1
733,144,142,-1
734,147,142,1
735,150,142,1
736,154,142,1
737,179,142,1
738,232,142,-1
739,164,143,1
740,165,143,1
741,186,143,-1
742,196,143,1
743,235,143,-1
744,145,144,1
745,151,144,1
746,169,144,1
747,180,144,1
748,184,144,1
749,188,144,1
750,151,145,1
751,169,145,1
752,184,145,1
753,188,145,1
754,158,146,1
755,159,146,1
756,170,146,1
757,203,146,1
758,206,146,1
759,219,146,-1
760,221,146,-1
761,150,147,1
762,179,147,1
763,182,147,-1
764,223,147,-1
765,173,148,1
766,178,148,1
767,183,148,1
768,186,148,1
769,193,148,1
770,195,148,1
771,215,148,-1
772,160,149,1
773,161,149,1
774,244,149,-1
775,154,150,1
776,179,150,1
777,214,150,-1
778,247,150,-1
779,154,151,-1
780,169,151,1
781,180,151,1
782,184,151,1
783,188,151,1
784,205,151,-1
785,162,152,1
786,175,152,-1
787,174,153,1
788,182,153,1
789,185,153,1
790,192,153,1
791,202,153,1
792,212,153,1
793,214,153,1
794,220,153,1
795,238,153,-1
796,179,154,1
797,228,154,-1
798,171,155,1
799,176,155,1
800,177,155,1
801,190,155,1
802,196,155,-1
803,198,155,1
804,237,155,-1
805,166,156,-1
806,205,156,-1
807,160,157,-1
808,181,157,1
809,197,157,1
810,208,157,-1
811,159,158,1
812,170,158,1
813,203,158,1
814,204,158,-1
815,206,158,1
816,248,158,-1
817,170,159,1
818,203,159,1
819,206,159,1
820,241,159,-1
821,161,160,1
822,203,160,-1
823,250,160,-1
824,163,161,-1
825,192,161,-1
826,165,162,-1
827,228,162,-1
828,172,163,1
829,174,163,-1
830,175,163,1
831,191,163,1
832,165,164,1
833,196,164,1
834,248,164,-1
835,249,164,-1
836,196,165,1
837,167,166,1
838,194,166,1
839,204,166,1
840,207,166,1
841,209,166,-1
842,224,166,-1
843,194,167,1
844,200,167,1
845,204,167,1
846,207,167,1
847,237,167,-1
848,179,168,-1
849,176,169,-1
850,180,169,1
851,184,169,1
852,188,169,1
853,235,169,-1
854,203,170,1
855,206,170,1
856,220,170,-1
857,230,170,-1
858,176,171,1
859,177,171,1
860,190,171,1
861,198,171,1
862,175,172,1
863,191,172,1
864,201,172,-1
865,237,172,-1
866,174,173,-1
867,178,173,1
868,183,173,1
869,186,173,1
870,193,173,1
871,195,173,1
872,210,173,-1
873,182,174,1
874,185,174,1
875,192,174,1
876,202,174,1
877,212,174,1
878,214,174,1
879,220,174,1
880,191,175,1
881,208,175,-1
882,241,175,-1
883,177,176,1
884,187,176,-1
885,190,176,1
886,198,176,1
887,246,176,-1
888,190,177,1
889,198,177,1
890,223,177,-1
891,180,178,-1
892,183,178,1
893,186,178,1
894,191,178,-1
895,193,178,1
896,195,178,1
897,192,179,-1
898,213,179,-1
899,184,180,1
900,188,180,1
901,250,180,-1
902,184,181,-1
903,197,181,1
904,185,182,1
905,192,182,1
906,202,182,1
907,212,182,1
908,214,182,1
909,220,182,1
910,186,183,1
911,193,183,1
912,195,183,1
913,242,183,-1
914,188,184,1
915,225,184,-1
916,192,185,1
917,202,185,1
918,212,185,1
919,214,185,1
920,220,185,1
921,240,185,-1
922,241,185,-1
923,193,186,1
924,195,186,1
925,189,187,1
926,198,190,1
927,242,190,-1
928,202,192,1
929,212,192,1
930,214,192,1
931,220,192,1
932,195,193,1
933,236,193,-1
934,248,193,-1
935,200,194,1
936,204,194,1
937,207,194,1
938,234,194,-1
939,240,195,-1
940,199,196,-1
941,223,196,-1
942,201,197,-1
943,201,199,1
944,218,199,1
945,219,199,1
946,228,199,1
947,234,199,1
948,239,199,1
949,240,199,1
950,241,199,1
951,243,199,1
952,244,199,1
953,249,199,1
954,204,200,1
955,207,200,1
956,222,200,-1
957,238,200,-1
958,205,201,1
959,218,201,1
960,219,201,1
961,228,201,1
962,234,201,1
963,239,201,1
964,240,201,1
965,241,201,1
966,243,201,1
967,244,201,1
968,249,201,1
969,212,202,1
970,214,202,1
971,220,202,1
972,231,202,-1
973,206,203,1
974,207,204,1
975,238,204,-1
976,244,204,-1
977,218,205,1
978,219,205,1
979,228,205,1
980,234,205,1
981,239,205,1
982,240,205,1
983,241,205,1
984,243,205,1
985,244,205,1
986,249,205,1
987,228,206,-1
988,209,207,-1
989,219,207,-1
990,221,207,-1
991,211,208,-1
992,213,208,1
993,216,208,1
994,217,208,1
995,222,208,1
996,223,208,1
997,225,208,1
998,226,208,1
999,227,208,1
1000,232,208,1
1001,233,208,1
1002,236,208,1
1003,237,208,1
1004,210,209,1
1005,211,209,1
1006,229,209,1
1007,230,209,1
1008,231,209,1
1009,238,209,1
1010,242,209,1
1011,245,209,1
1012,246,209,1
1013,247,209,1
1014,248,209,1
1015,250,209,1
1016,215,210,1
1017,221,210,1
1018,229,210,1
1019,230,210,1
1020,231,210,1
1021,236,210,-1
1022,242,210,1
1023,245,210,1
1024,246,210,1
1025,247,210,1
1026,248,210,1
1027,250,210,1
1028,213,211,-1
1029,221,211,1
1030,224,211,1
1031,231,211,1
1032,235,211,1
1033,238,211,1
1034,242,211,1
1035,245,211,1
1036,246,211,1
1037,247,211,1
1038,248,211,1
1039,250,211,1
1040,214,212,1
1041,220,212,1
1042,225,212,-1
1043,216,213,1
1044,217,213,1
1045,218,213,-1
1046,222,213,1
1047,223,213,1
1048,225,213,1
1049,226,213,1
1050,227,213,1
1051,232,213,1
1052,233,213,1
1053,236,213,1
1054,237,213,1
1055,220,214,1
1056,232,214,-1
1057,221,215,1
1058,224,215,1
1059,229,215,1
1060,231,215,1
1061,235,215,1
1062,237,215,-1
1063,238,215,1
1064,242,215,1
1065,245,215,1
1066,246,215,1
1067,247,215,1
1068,248,215,1
1069,250,215,1
1070,217,216,1
1071,222,216,1
1072,223,216,1
1073,224,216,-1
1074,225,216,1
1075,226,216,1
1076,227,216,1
1077,232,216,1
1078,233,216,1
1079,236,216,1
1080,237,216,1
1081,244,216,-1
1082,222,217,1
1083,223,217,1
1084,225,217,1
1085,226,217,1
1086,227,217,1
1087,232,217,1
1088,233,217,1
1089,236,217,1
1090,237,217,1
1091,219,218,1
1092,228,218,1
1093,234,218,1
1094,239,218,1
1095,240,218,1
1096,241,218,1
1097,243,218,1
1098,244,218,1
1099,249,218,1
1100,228,219,1
1101,234,219,1
1102,239,219,1
1103,240,219,1
1104,241,219,1
1105,243,219,1
1106,244,219,1
1107,249,219,1
1108,249,220,-1
1109,224,221,1
1110,229,221,1
1111,230,221,1
1112,231,221,1
1113,235,221,1
1114,238,221,1
1115,245,221,1
1116,246,221,1
1117,247,221,1
1118,248,221,1
1119,250,221,1
1120,223,222,1
1121,225,222,1
1122,226,222,1
1123,227,222,1
1124,232,222,1
1125,233,222,1
1126,236,222,1
1127,237,222,1
1128,239,222,-1
1129,225,223,1
1130,226,223,1
1131,227,223,1
1132,232,223,1
1133,233,223,1
1134,234,223,-1
1135,236,223,1
1136,237,223,1
1137,229,224,1
1138,230,224,1
1139,231,224,1
1140,235,224,1
1141,238,224,1
1142,242,224,1
1143,245,224,1
1144,246,224,1
1145,247,224,1
1146,248,224,1
1147,250,224,1
1148,226,225,1
1149,227,225,1
1150,232,225,1
1151,233,225,1
1152,236,225,1
1153,237,225,1
1154,227,226,1
1155,232,226,1
1156,233,226,1
1157,236,226,1
1158,237,226,1
1159,232,227,1
1160,233,227,1
1161,236,227,1
1162,237,227,1
1163,239,227,-1
1164,249,227,-1
1165,230,228,-1
1166,234,228,1
1167,239,228,1
1168,240,228,1
1169,241,228,1
1170,243,228,1
1171,244,228,1
1172,249,228,1
1173,230,229,1
1174,231,229,1
1175,235,229,1
1176,238,229,1
1177,242,229,1
1178,243,229,-1
1179,245,229,1
1180,246,229,1
1181,247,229,1
1182,248,229,1
1183,249,229,-1
1184,250,229,1
1185,231,230,1
1186,235,230,1
1187,238,230,1
1188,242,230,1
1189,245,230,1
1190,246,230,1
1191,247,230,1
1192,248,230,1
1193,250,230,1
1194,235,231,1
1195,238,231,1
1196,242,231,1
1197,245,231,1
1198,246,231,1
1199,247,231,1
1200,248,231,1
1201,250,231,1
1202,233,232,1
1203,236,232,1
1204,237,232,1
1205,236,233,1
1206,237,233,1
1207,239,234,1
1208,240,234,1
1209,241,234,1
1210,243,234,1
1211,244,234,1
1212,249,234,1
1213,238,235,1
1214,242,235,1
1215,245,235,1
1216,246,235,1
1217,247,235,1
1218,248,235,1
1219,250,235,1
1220,237,236,1
1221,242,238,1
1222,245,238,1
1223,246,238,1
1224,247,238,1
1225,248,238,1
1226,250,238,1
1227,240,239,1
1228,241,239,1
1229,243,239,1
1230,244,239,1
1231,249,239,1
1232,241,240,1
1233,243,240,1
1234,244,240,1
1235,245,240,-1
1236,249,240,1
1237,243,241,1
1238,244,241,1
1239,249,241,1
1240,245,242,1
1241,246,242,1
1242,247,242,1
1243,248,242,1
1244,250,242,1
1245,244,243,1
1246,249,243,1
1247,249,244,1
1248,246,245,1
1249,247,245,1
1250,248,245,1
1251,250,245,1
1252,247,246,1
1253,248,246,1
1254,250,246,1
1255,248,247,1
1256,250,247,1
1257,250,248,1
