edge_id,node1,node2
559,203,101
560,221,101
561,244,101
562,115,102
563,205,102
564,213,102
565,217,102
566,226,102
567,246,102
568,127,103
569,154,103
570,159,103
571,233,103
572,199,104
573,201,104
574,215,104
575,217,104
576,218,104
577,240,104
578,241,104
579,243,104
580,145,105
581,181,105
582,182,105
583,185,105
584,212,105
585,214,105
586,126,106
587,147,106
588,192,106
589,194,106
590,204,106
591,220,106
592,242,106
593,149,107
594,171,107
595,210,107
596,243,107
597,179,108
598,186,108
599,194,108
600,204,108
601,220,108
602,242,108
603,167,109
604,215,109
605,217,109
606,219,109
607,226,109
608,241,109
609,124,110
610,143,110
611,162,110
612,216,110
613,141,111
614,143,111
615,164,111
616,193,111
617,157,112
618,167,112
619,189,112
620,191,112
621,197,112
622,228,112
623,229,112
624,145,113
625,174,113
626,182,113
627,208,113
628,212,113
629,214,113
630,247,113
631,129,114
632,237,114
633,165,115
634,177,115
635,203,115
636,121,116
637,157,116
638,189,116
639,191,116
640,197,116
641,204,116
642,228,116
643,229,116
644,162,117
645,167,117
646,205,117
647,226,117
648,232,117
649,236,117
650,167,118
651,213,118
652,231,118
653,236,118
654,237,118
655,238,118
656,249,118
657,128,119
658,213,119
659,217,119
660,219,119
661,226,119
662,249,119
663,168,120
664,179,120
665,192,120
666,194,120
667,204,120
668,220,120
669,232,120
670,242,120
671,144,121
672,146,121
673,180,121
674,188,121
675,132,122
676,144,122
677,146,122
678,180,122
679,158,123
680,160,123
681,161,123
682,166,123
683,170,123
684,174,123
685,221,123
686,244,123
687,143,124
688,205,124
689,216,124
690,142,125
691,158,125
692,166,125
693,207,125
694,221,125
695,225,125
696,244,125
697,249,125
698,175,126
699,177,126
700,183,126
701,190,126
702,148,127
703,150,127
704,169,127
705,184,127
706,233,127
707,193,128
708,217,128
709,219,128
710,226,128
711,227,128
712,232,128
713,244,128
714,147,129
715,235,129
716,142,130
717,163,130
718,187,130
719,202,130
720,216,130
721,135,131
722,136,131
723,151,131
724,160,131
725,161,131
726,188,131
727,146,132
728,180,132
729,188,132
730,214,132
731,215,132
732,139,133
733,168,133
734,173,134
735,191,134
736,222,134
737,136,135
738,151,135
739,160,135
740,161,135
741,200,135
742,228,135
743,151,136
744,161,136
745,183,136
746,140,137
747,162,137
748,178,137
749,181,137
750,195,137
751,145,138
752,153,138
753,182,138
754,185,138
755,196,138
756,208,138
757,212,138
758,239,138
759,156,139
760,199,139
761,201,139
762,218,139
763,234,139
764,239,139
765,240,139
766,243,139
767,178,140
768,181,140
769,195,140
770,164,141
771,174,141
772,193,141
773,231,141
774,170,142
775,174,142
776,206,142
777,207,142
778,221,142
779,225,142
780,235,142
781,244,142
782,216,143
783,234,143
784,146,144
785,180,144
786,188,144
787,195,144
788,218,144
789,246,144
790,153,145
791,154,145
792,182,145
793,197,145
794,208,145
795,212,145
796,214,145
797,180,146
798,188,146
799,247,146
800,179,147
801,186,147
802,192,147
803,203,147
804,204,147
805,220,147
806,242,147
807,150,148
808,169,148
809,184,148
810,223,148
811,232,148
812,239,149
813,247,149
814,151,150
815,152,150
816,169,150
817,184,150
818,161,151
819,190,151
820,156,152
821,168,152
822,201,152
823,218,152
824,234,152
825,239,152
826,240,152
827,241,152
828,243,152
829,182,153
830,196,153
831,208,153
832,214,153
833,229,153
834,249,153
835,159,154
836,175,154
837,233,154
838,176,155
839,198,155
840,238,155
841,217,156
842,218,156
843,234,156
844,239,156
845,240,156
846,241,156
847,243,156
848,172,157
849,189,157
850,191,157
851,197,157
852,227,157
853,228,157
854,229,157
855,206,158
856,220,158
857,221,158
858,225,158
859,228,158
860,162,159
861,233,159
862,161,160
863,173,160
864,197,161
865,205,162
866,222,162
867,223,162
868,236,162
869,249,162
870,187,163
871,202,163
872,205,163
873,218,163
874,184,164
875,193,164
876,244,164
877,177,165
878,188,165
879,250,165
880,176,166
881,207,166
882,221,166
883,225,166
884,228,166
885,244,166
886,247,166
887,215,167
888,222,167
889,223,167
890,226,167
891,236,167
892,249,167
893,247,168
894,184,169
895,235,169
896,250,169
897,193,170
898,203,170
899,207,170
900,209,170
901,244,170
902,210,171
903,248,171
904,250,171
905,199,172
906,200,172
907,201,172
908,215,172
909,234,172
910,239,172
911,240,172
912,241,172
913,243,172
914,210,173
915,203,174
916,206,174
917,207,174
918,221,174
919,225,174
920,244,174
921,247,174
922,183,175
923,190,175
924,198,176
925,225,176
926,230,177
927,181,178
928,190,178
929,191,178
930,195,178
931,214,178
932,184,179
933,186,179
934,192,179
935,194,179
936,204,179
937,220,179
938,242,179
939,188,180
940,233,180
941,240,180
942,195,181
943,214,181
944,185,182
945,193,182
946,196,182
947,208,182
948,212,182
949,214,182
950,190,183
951,223,183
952,187,184
953,186,185
954,196,185
955,208,185
956,212,185
957,214,185
958,240,185
959,192,186
960,194,186
961,204,186
962,220,186
963,242,186
964,202,187
965,191,189
966,197,189
967,202,189
968,228,189
969,229,189
970,249,189
971,222,190
972,197,191
973,228,191
974,229,191
975,194,192
976,204,192
977,205,192
978,220,192
979,242,192
980,204,194
981,213,194
982,220,194
983,242,194
984,196,195
985,241,195
986,208,196
987,212,196
988,214,196
989,231,196
990,228,197
991,229,197
992,233,198
993,200,199
994,201,199
995,211,199
996,218,199
997,234,199
998,237,199
999,239,199
1000,240,199
1001,241,199
1002,243,199
1003,201,200
1004,218,200
1005,234,200
1006,235,200
1007,239,200
1008,240,200
1009,241,200
1010,243,200
1011,207,201
1012,218,201
1013,230,201
1014,234,201
1015,239,201
1016,240,201
1017,241,201
1018,243,201
1019,207,203
1020,221,203
1021,244,203
1022,207,204
1023,220,204
1024,242,204
1025,217,205
1026,219,205
1027,222,205
1028,226,205
1029,227,205
1030,232,205
1031,236,205
1032,207,206
1033,221,206
1034,225,206
1035,226,206
1036,244,206
1037,245,206
1038,225,207
1039,244,207
1040,214,208
1041,216,208
1042,245,208
1043,211,209
1044,224,209
1045,230,209
1046,231,209
1047,235,209
1048,238,209
1049,245,209
1050,246,209
1051,248,209
1052,250,209
1053,237,210
1054,212,211
1055,224,211
1056,230,211
1057,231,211
1058,235,211
1059,238,211
1060,245,211
1061,246,211
1062,248,211
1063,250,211
1064,214,212
1065,215,213
1066,223,213
1067,226,213
1068,227,213
1069,230,213
1070,232,213
1071,249,213
1072,223,214
1073,219,215
1074,223,215
1075,227,215
1076,232,215
1077,221,217
1078,222,217
1079,226,217
1080,227,217
1081,232,217
1082,237,217
1083,249,217
1084,234,218
1085,239,218
1086,240,218
1087,241,218
1088,243,218
1089,223,219
1090,227,219
1091,232,219
1092,236,219
1093,245,219
1094,249,219
1095,222,220
1096,225,220
1097,242,220
1098,225,221
1099,223,222
1100,227,222
1101,232,222
1102,237,222
1103,243,222
1104,249,222
1105,225,223
1106,226,223
1107,227,223
1108,236,223
1109,226,224
1110,230,224
1111,231,224
1112,235,224
1113,238,224
1114,245,224
1115,246,224
1116,248,224
1117,250,224
1118,239,225
1119,244,225
1120,227,226
1121,232,226
1122,237,226
1123,232,227
1124,236,227
1125,242,227
1126,249,227
1127,229,228
1128,236,229
1129,249,229
1130,231,230
1131,235,230
1132,238,230
1133,245,230
1134,246,230
1135,248,230
1136,250,230
1137,235,231
1138,238,231
1139,245,231
1140,246,231
1141,248,231
1142,250,231
1143,236,232
1144,237,232
1145,249,232
1146,239,234
1147,240,234
1148,241,234
1149,243,234
1150,246,234
1151,238,235
1152,245,235
1153,246,235
1154,248,235
1155,250,235
1156,248,236
1157,249,236
1158,243,237
1159,245,238
1160,246,238
1161,248,238
1162,250,238
1163,240,239
1164,241,239
1165,243,239
1166,250,239
1167,241,240
1168,243,240
1169,243,241
1170,245,242
1171,246,245
1172,248,245
1173,250,245
1174,248,246
1175,250,246
1176,250,248
