edge_id,node1,node2
934,239,180
935,240,180
936,241,180
937,243,180
938,189,181
939,191,181
940,197,181
941,228,181
942,229,181
943,185,182
944,203,182
945,208,182
946,212,182
947,214,182
948,190,183
949,187,184
950,196,185
951,208,185
952,212,185
953,214,185
954,192,186
955,200,186
956,203,186
957,204,186
958,207,186
959,220,186
960,242,186
961,244,186
962,223,188
963,191,189
964,197,189
965,228,189
966,229,189
967,232,189
968,238,190
969,197,191
970,202,191
971,217,191
972,228,191
973,229,191
974,194,192
975,207,192
976,220,192
977,242,192
978,196,193
979,228,193
980,233,193
981,237,193
982,204,194
983,207,194
984,220,194
985,242,194
986,223,195
987,200,196
988,214,196
989,233,196
990,228,197
991,229,197
992,230,197
993,214,198
994,200,199
995,210,199
996,218,199
997,234,199
998,239,199
999,240,199
1000,241,199
1001,243,199
1002,201,200
1003,218,200
1004,234,200
1005,239,200
1006,240,200
1007,241,200
1008,218,201
1009,234,201
1010,239,201
1011,240,201
1012,241,201
1013,243,201
1014,239,202
1015,206,203
1016,221,203
1017,225,203
1018,240,203
1019,206,204
1020,220,204
1021,242,204
1022,207,205
1023,219,205
1024,231,205
1025,247,205
1026,221,206
1027,225,206
1028,244,206
1029,220,207
1030,230,207
1031,242,207
1032,212,208
1033,214,208
1034,222,208
1035,211,209
1036,224,209
1037,230,209
1038,231,209
1039,235,209
1040,238,209
1041,241,209
1042,245,209
1043,246,209
1044,248,209
1045,250,209
1046,228,210
1047,224,211
1048,230,211
1049,231,211
1050,235,211
1051,238,211
1052,245,211
1053,246,211
1054,247,211
1055,248,211
1056,250,211
1057,214,212
1058,227,212
1059,215,213
1060,223,213
1061,226,213
1062,227,213
1063,232,213
1064,239,213
1065,249,213
1066,216,215
1067,217,215
1068,223,215
1069,227,215
1070,231,215
1071,232,215
1072,249,215
1073,222,217
1074,223,217
1075,226,217
1076,232,217
1077,236,217
1078,237,217
1079,244,217
1080,249,217
1081,222,218
1082,234,218
1083,239,218
1084,240,218
1085,241,218
1086,243,218
1087,239,220
1088,242,220
1089,225,221
1090,226,221
1091,244,221
1092,223,222
1093,233,222
1094,236,222
1095,237,222
1096,249,222
1097,226,223
1098,227,223
1099,237,223
1100,249,223
1101,230,224
1102,231,224
1103,235,224
1104,238,224
1105,243,224
1106,245,224
1107,246,224
1108,248,224
1109,250,224
1110,244,225
1111,227,226
1112,232,226
1113,236,226
1114,249,226
1115,232,227
1116,234,227
1117,236,227
1118,249,227
1119,250,227
1120,229,228
1121,240,229
1122,231,230
1123,234,230
1124,235,230
1125,238,230
1126,245,230
1127,246,230
1128,248,230
1129,250,230
1130,235,231
1131,238,231
1132,243,231
1133,245,231
1134,246,231
1135,248,231
1136,250,231
1137,236,232
1138,237,232
1139,249,232
1140,236,233
1141,239,234
1142,240,234
1143,241,234
1144,243,234
1145,238,235
1146,245,235
1147,246,235
1148,248,235
1149,250,235
1150,237,236
1151,249,236
1152,238,237
1153,240,237
1154,242,238
1155,245,238
1156,246,238
1157,248,238
1158,250,238
1159,240,239
1160,241,239
1161,243,239
1162,241,240
1163,243,240
1164,243,241
1165,246,245
1166,248,245
1167,250,245
1168,248,246
1169,250,246
1170,248,247
1171,250,248
1172,250,249
